,area,n_soceco,per_x_hog,educ,afil_sisprev,sprev_salud,activ
41433,1,4,3,11,1,1,1
41434,0,0,5,3,0,0,1
41435,1,3,5,2,0,0,0
41436,1,0,3,6,1,0,0
41437,0,1,3,0,1,0,0
41438,1,4,5,11,1,1,1
41439,0,0,3,4,1,0,1
41440,1,2,3,0,0,0,1
41441,1,2,3,0,0,0,0
41442,1,2,6,10,1,0,0
41443,1,2,1,2,1,0,1
41444,1,1,6,5,1,0,1
41445,1,2,8,2,0,0,0
41446,1,3,4,4,1,0,0
41447,1,0,3,8,1,0,1
41448,1,4,3,9,0,1,1
41449,1,0,4,5,0,0,1
41450,1,0,2,2,1,0,1
41451,1,5,4,6,1,0,0
41452,1,2,3,5,1,0,0
41453,1,3,4,2,1,0,2
41454,0,0,2,5,0,0,0
41455,0,0,1,0,1,0,0
41456,0,0,1,2,0,0,0
41457,1,4,2,9,0,1,0
41458,1,2,2,2,0,0,0
41459,1,2,7,7,1,0,2
41460,0,0,2,5,1,0,1
41461,0,0,3,2,1,0,1
41462,1,2,2,4,0,0,0
41463,1,0,4,0,0,0,0
41464,1,3,2,8,0,0,0
41465,1,3,3,1,0,0,1
41466,1,0,5,8,0,0,0
41467,0,0,2,10,1,0,0
41468,1,0,4,1,1,0,0
41469,1,3,2,8,1,0,1
41470,1,0,3,9,1,0,1
41471,1,1,2,0,0,0,1
41472,1,2,1,0,0,0,0
41473,1,0,3,0,0,0,0
41474,1,0,5,7,1,0,1
41475,1,4,5,10,0,1,0
41476,1,2,7,2,0,1,1
41477,1,3,6,2,1,0,1
41478,1,2,2,3,1,0,0
41479,1,0,4,5,1,0,1
41480,0,3,4,5,0,0,0
41481,1,0,3,0,0,0,0
41482,1,2,3,8,1,0,1
41483,1,3,5,0,0,0,2
41484,1,2,8,2,0,0,1
41485,0,0,4,3,1,0,1
41486,1,0,3,9,1,1,1
41487,0,0,3,2,0,1,0
41488,1,4,4,1,0,0,1
41489,1,2,1,2,1,0,1
41490,1,3,3,0,1,0,0
41491,0,3,3,4,0,0,1
41492,1,0,5,5,0,0,0
41493,1,0,6,2,1,0,1
41494,1,2,2,9,1,0,0
41495,1,2,1,5,1,0,0
41496,0,3,4,4,0,0,2
41497,1,2,5,5,0,0,0
41498,1,4,4,2,0,0,0
41499,1,2,5,0,1,0,2
41500,1,2,11,4,1,0,0
41501,1,5,3,9,0,1,0
41502,1,0,3,9,1,1,1
41503,1,0,4,2,0,3,1
41504,1,2,2,8,0,0,0
41505,1,5,5,2,1,2,1
41506,1,4,4,12,1,1,1
41507,0,0,5,4,1,0,1
41508,1,0,2,5,1,0,1
41509,1,3,2,5,1,0,1
41510,1,2,2,2,0,0,0
41511,1,2,3,8,1,0,1
41512,1,5,4,1,0,0,0
41513,1,0,2,2,0,0,1
41514,0,3,4,9,1,0,1
41515,1,3,2,5,1,0,0
41516,1,2,3,10,0,0,0
41517,1,2,5,9,2,1,1
41518,1,2,1,0,0,0,0
41519,1,5,4,8,1,1,1
41520,1,2,4,4,1,0,0
41521,0,1,5,2,1,0,1
41522,0,0,3,0,0,0,0
41523,1,2,6,4,1,0,1
41524,1,3,3,3,0,0,0
41525,0,0,2,0,1,0,0
41526,1,2,4,8,1,0,1
41527,1,4,4,4,1,1,0
41528,1,5,4,2,2,0,0
41529,0,0,5,2,1,3,0
41530,1,4,3,2,1,0,1
41531,0,1,3,9,1,1,1
41532,1,5,6,8,0,0,2
41533,1,4,2,10,0,0,0
41534,1,4,4,11,1,1,1
41535,0,0,2,3,1,0,0
41536,1,3,5,2,1,0,1
41537,1,3,2,0,1,0,0
41538,1,3,4,2,1,0,1
41539,1,0,1,5,1,0,0
41540,1,5,5,9,1,1,1
41541,1,0,7,4,1,1,0
41542,0,5,1,3,1,0,1
41543,0,0,5,4,1,0,0
41544,0,0,1,0,1,0,1
41545,0,0,2,0,1,0,0
41546,1,4,2,10,0,0,0
41547,1,4,2,9,1,1,1
41548,1,0,2,2,0,0,0
41549,1,2,3,2,1,0,1
41550,1,3,5,2,0,0,1
41551,1,0,7,3,1,0,0
41552,1,2,5,8,1,0,0
41553,0,0,5,4,1,0,1
41554,1,0,5,7,0,0,1
41555,1,4,5,10,0,0,0
41556,0,1,2,0,1,0,0
41557,1,1,4,6,1,0,1
41558,1,2,2,2,1,0,1
41559,0,0,4,2,1,0,1
41560,1,0,1,10,1,3,0
41561,1,3,6,2,1,0,0
41562,1,3,4,7,1,0,0
41563,1,1,3,0,1,0,0
41564,1,3,3,8,1,0,2
41565,1,0,7,2,1,0,0
41566,0,3,4,4,1,0,1
41567,0,0,4,5,1,0,1
41568,1,5,4,6,1,0,0
41569,0,0,2,3,1,0,1
41570,0,0,2,0,1,0,2
41571,1,4,3,9,1,0,1
41572,1,1,3,9,1,0,1
41573,1,2,3,9,1,4,0
41574,0,1,3,0,1,0,1
41575,1,2,3,9,1,0,1
41576,1,5,4,9,1,0,2
41577,1,4,3,9,5,2,1
41578,0,0,3,4,1,0,0
41579,1,0,4,2,0,0,1
41580,1,0,3,5,0,0,0
41581,0,0,2,0,0,0,0
41582,1,5,4,9,1,0,1
41583,1,2,3,4,1,0,0
41584,1,2,4,0,0,0,0
41585,1,2,3,8,1,0,1
41586,1,2,5,9,1,0,1
41587,1,1,1,2,1,0,1
41588,0,0,4,9,1,0,0
41589,0,1,1,8,0,0,0
41590,1,0,3,5,1,0,1
41591,1,0,4,5,0,0,1
41592,1,3,4,3,1,0,0
41593,0,1,3,0,1,0,0
41594,1,5,3,2,1,1,1
41595,1,2,4,10,1,0,0
41596,1,2,7,2,1,0,0
41597,1,3,4,8,1,0,1
41598,0,0,2,0,0,0,0
41599,1,5,2,9,1,0,1
41600,1,4,3,2,1,0,1
41601,1,3,6,2,1,0,0
41602,0,0,1,3,1,0,0
41603,1,5,4,9,1,1,1
41604,1,3,7,6,0,0,1
41605,0,0,4,8,1,0,0
41606,1,2,3,9,1,0,1
41607,1,2,4,5,1,0,1
41608,1,2,6,3,1,0,0
41609,1,2,3,9,1,0,1
41610,1,2,2,4,1,0,1
41611,1,5,4,4,1,3,2
41612,1,4,5,9,1,1,1
41613,1,3,2,8,1,0,0
41614,1,4,2,9,1,0,1
41615,1,3,6,2,1,0,1
41616,1,0,1,0,1,0,0
41617,1,2,1,9,1,1,1
41618,1,0,4,2,0,0,1
41619,1,2,6,7,1,0,1
41620,1,4,2,3,1,3,0
41621,1,4,2,0,0,0,0
41622,1,2,1,2,1,0,1
41623,0,0,2,2,0,0,2
41624,1,4,3,9,1,1,1
41625,1,1,3,2,1,0,1
41626,1,4,3,2,1,0,0
41627,1,2,3,9,1,0,1
41628,1,3,4,10,1,0,0
41629,1,2,4,7,1,0,0
41630,0,0,1,9,0,0,1
41631,1,0,3,2,1,0,0
41632,0,1,3,7,0,0,2
41633,1,4,4,11,1,1,1
41634,1,3,1,0,2,0,0
41635,1,3,2,2,1,0,0
41636,1,4,4,11,1,1,1
41637,1,4,3,10,1,1,1
41638,1,4,1,10,1,0,1
41639,1,0,4,8,1,0,0
41640,1,0,5,2,1,0,0
41641,1,2,3,2,0,0,0
41642,0,0,4,4,1,0,2
41643,1,3,2,5,1,0,1
41644,1,3,3,4,0,0,0
41645,1,0,2,5,0,1,0
41646,0,0,2,4,0,2,0
41647,1,1,1,5,2,0,1
41648,1,4,2,9,1,0,1
41649,1,3,5,4,1,0,1
41650,1,2,4,10,1,3,0
41651,1,3,3,10,1,0,0
41652,1,4,2,1,1,0,1
41653,1,5,6,7,1,0,1
41654,0,0,4,5,0,0,1
41655,1,1,2,0,0,0,0
41656,1,3,3,4,1,0,1
41657,1,2,4,2,1,1,0
41658,1,2,2,1,0,0,0
41659,1,2,4,8,1,0,1
41660,1,5,4,8,1,1,1
41661,1,3,1,3,0,0,0
41662,0,0,10,3,1,0,0
41663,1,2,2,10,1,0,1
41664,1,0,2,8,1,0,2
41665,1,5,3,10,1,0,0
41666,0,1,2,2,1,0,1
41667,1,3,5,9,1,1,1
41668,1,2,3,8,1,0,0
41669,1,0,2,1,1,0,0
41670,1,5,3,10,5,2,0
41671,0,1,1,9,1,0,1
41672,1,2,3,8,0,0,0
41673,1,0,2,5,1,0,1
41674,0,0,5,4,0,0,0
41675,1,4,3,12,1,0,1
41676,1,4,4,10,1,0,1
41677,1,0,4,2,0,0,1
41678,1,1,4,8,1,1,0
41679,1,5,5,0,0,0,0
41680,1,0,3,8,1,1,1
41681,1,2,8,4,1,0,0
41682,0,0,6,0,1,0,1
41683,1,2,6,8,1,0,1
41684,1,2,4,1,1,0,1
41685,1,1,2,2,0,0,0
41686,0,0,4,1,1,0,1
41687,0,2,4,9,1,0,1
41688,1,2,2,6,1,0,0
41689,0,0,5,2,1,1,1
41690,1,0,3,2,1,0,1
41691,1,4,2,4,1,0,1
41692,1,4,2,2,0,0,0
41693,0,0,3,4,0,0,0
41694,0,1,3,8,1,0,0
41695,1,3,1,9,0,0,2
41696,1,0,4,1,1,0,1
41697,1,2,4,10,0,0,0
41698,1,3,6,9,0,0,0
41699,1,2,1,4,1,0,1
41700,1,1,3,5,1,0,0
41701,1,2,4,1,0,0,1
41702,1,0,4,2,1,0,1
41703,1,3,2,0,0,0,0
41704,1,2,4,5,1,0,1
41705,0,0,2,2,1,0,1
41706,1,2,1,9,1,0,1
41707,1,2,3,2,0,0,2
41708,1,2,2,2,0,0,0
41709,1,2,2,1,0,0,0
41710,1,2,4,9,1,0,1
41711,1,4,3,6,0,0,0
41712,1,3,3,2,1,3,2
41713,1,3,4,8,1,0,1
41714,1,0,3,0,1,0,0
41715,1,0,1,8,0,0,0
41716,0,0,3,2,1,0,1
41717,1,1,4,1,1,0,1
41718,0,0,2,7,1,0,0
41719,0,0,4,8,1,0,1
41720,1,0,3,1,1,0,1
41721,0,1,1,9,1,0,1
41722,1,3,9,2,1,0,2
41723,1,0,4,4,1,0,1
41724,1,2,3,2,1,0,1
41725,1,2,4,2,1,0,0
41726,1,0,2,2,1,0,0
41727,0,0,1,2,1,0,0
41728,1,2,2,10,1,0,1
41729,1,0,5,2,1,0,0
41730,1,2,4,10,1,0,0
41731,0,1,3,2,1,0,1
41732,1,2,3,2,1,1,1
41733,1,2,3,9,1,1,1
41734,0,1,4,1,0,0,0
41735,1,3,2,2,0,0,1
41736,0,0,3,2,1,0,1
41737,1,3,6,3,1,0,0
41738,1,3,2,2,1,0,1
41739,0,3,3,0,1,0,0
41740,1,2,3,2,1,0,2
41741,1,2,3,2,1,0,1
41742,0,3,2,2,1,0,1
41743,1,2,8,8,1,0,1
41744,1,5,4,5,1,0,0
41745,0,0,2,1,1,0,1
41746,0,0,4,2,1,0,0
41747,1,0,4,4,1,0,0
41748,1,0,4,2,1,3,0
41749,1,5,1,8,0,0,2
41750,1,0,4,7,1,0,1
41751,1,5,4,1,1,0,0
41752,1,3,3,2,1,0,1
41753,1,3,5,8,0,0,0
41754,0,0,3,10,1,0,0
41755,1,2,4,0,1,3,0
41756,1,0,2,10,1,0,1
41757,1,2,3,2,1,0,0
41758,1,4,4,1,1,0,0
41759,1,5,3,8,1,0,1
41760,1,2,4,2,1,0,1
41761,1,0,4,2,1,1,1
41762,0,3,4,8,1,0,0
41763,0,0,2,0,1,0,0
41764,1,4,3,9,4,1,0
41765,1,0,7,7,1,3,1
41766,0,0,5,2,1,0,0
41767,1,2,2,9,1,0,1
41768,1,2,2,8,1,0,1
41769,1,4,2,9,1,0,1
41770,1,2,2,2,1,0,1
41771,1,1,3,2,1,0,1
41772,1,3,4,2,1,0,1
41773,0,3,4,8,1,0,1
41774,1,4,4,2,1,0,1
41775,1,3,3,4,1,0,1
41776,0,0,5,4,0,0,0
41777,1,3,4,0,1,0,1
41778,1,2,3,2,1,0,1
41779,0,0,3,11,0,1,1
41780,1,0,2,0,0,0,0
41781,0,0,3,9,1,0,0
41782,1,1,4,0,0,0,1
41783,1,5,1,5,1,0,0
41784,0,0,6,4,1,0,0
41785,1,2,2,2,1,0,1
41786,1,2,3,3,1,0,0
41787,1,2,2,10,0,1,0
41788,1,2,2,5,0,0,0
41789,1,5,2,4,1,0,0
41790,1,2,1,0,0,0,0
41791,0,0,2,8,0,0,1
41792,1,2,3,6,1,0,0
41793,1,0,2,5,0,0,0
41794,1,2,5,10,1,0,1
41795,1,4,5,8,1,0,1
41796,1,3,2,4,0,0,0
41797,1,4,1,1,1,0,2
41798,0,5,3,9,0,2,1
41799,0,3,3,0,1,3,1
41800,1,5,4,9,1,1,1
41801,1,3,7,3,1,0,0
41802,0,0,4,2,1,0,1
41803,0,1,6,8,1,0,1
41804,1,3,4,6,1,0,0
41805,0,3,2,3,1,0,0
41806,0,0,5,2,1,3,0
41807,1,0,3,2,1,0,1
41808,1,4,5,0,1,0,0
41809,1,0,2,0,1,0,1
41810,1,2,5,8,1,0,1
41811,1,0,2,2,1,0,1
41812,1,2,3,9,1,0,1
41813,1,0,2,2,1,0,1
41814,0,0,4,4,1,0,0
41815,1,1,3,8,1,1,1
41816,1,2,3,5,1,0,0
41817,1,3,2,0,0,0,0
41818,0,0,2,2,1,0,1
41819,1,2,4,2,0,0,0
41820,1,5,2,0,1,0,1
41821,1,5,2,9,1,1,1
41822,0,0,2,0,1,0,2
41823,1,1,2,5,0,0,0
41824,1,3,3,2,1,0,1
41825,1,4,2,10,1,1,1
41826,1,3,2,0,1,0,0
41827,1,0,3,2,1,1,1
41828,1,3,3,5,1,0,0
41829,0,1,1,0,0,0,1
41830,1,0,4,8,1,0,1
41831,0,0,5,2,1,0,1
41832,1,3,6,10,1,0,2
41833,1,0,5,2,1,0,1
41834,1,2,2,0,1,0,0
41835,1,2,2,2,1,0,1
41836,1,3,4,3,1,0,0
41837,1,0,1,2,1,0,1
41838,1,1,4,2,1,0,1
41839,1,0,7,4,0,0,0
41840,1,5,3,0,1,0,1
41841,1,3,2,0,0,0,0
41842,1,3,4,8,1,0,0
41843,1,3,5,7,1,0,1
41844,1,1,6,2,1,0,1
41845,1,2,3,5,0,0,1
41846,1,0,2,0,2,0,0
41847,1,2,2,4,3,2,1
41848,1,2,7,2,1,0,1
41849,1,3,3,0,1,0,1
41850,1,4,4,7,1,1,1
41851,1,4,2,2,0,1,1
41852,1,4,5,10,1,0,1
41853,1,0,9,8,1,0,1
41854,1,2,3,4,1,0,1
41855,1,4,1,10,0,0,1
41856,1,3,2,5,0,0,1
41857,1,3,3,9,1,0,0
41858,1,4,4,9,1,1,1
41859,1,3,6,8,0,0,0
41860,1,5,2,0,0,0,0
41861,1,2,3,2,0,0,0
41862,0,1,3,2,1,0,1
41863,1,2,2,2,0,0,1
41864,1,2,4,7,1,0,0
41865,1,3,3,2,1,0,1
41866,1,5,2,9,1,0,1
41867,1,5,2,5,1,4,0
41868,1,0,2,2,1,0,1
41869,1,2,4,8,1,0,1
41870,1,2,5,4,1,0,1
41871,1,2,7,5,1,0,1
41872,0,0,6,0,0,0,0
41873,0,0,7,9,1,1,1
41874,1,2,2,2,1,0,1
41875,1,2,1,8,0,0,1
41876,1,0,3,9,1,0,1
41877,1,4,2,2,1,0,1
41878,0,6,2,0,1,0,1
41879,1,2,4,10,1,0,0
41880,1,0,3,2,1,0,1
41881,1,1,1,2,1,0,1
41882,1,2,4,9,1,1,1
41883,1,3,5,0,0,0,0
41884,0,0,1,0,1,0,1
41885,0,1,5,1,0,0,2
41886,1,4,5,2,1,0,0
41887,1,3,4,2,1,0,1
41888,1,0,5,4,1,0,1
41889,1,4,3,2,1,1,1
41890,1,2,4,7,1,0,1
41891,1,0,4,6,1,0,1
41892,1,0,1,9,1,0,1
41893,0,1,4,9,0,3,1
41894,1,5,3,8,0,0,1
41895,1,3,3,8,0,0,0
41896,1,5,3,5,1,0,0
41897,1,2,5,8,1,0,1
41898,1,0,1,4,1,0,0
41899,1,4,4,9,1,0,1
41900,1,5,2,9,0,1,0
41901,1,0,4,5,1,0,1
41902,1,2,7,2,1,0,1
41903,1,3,2,8,1,0,1
41904,0,0,2,4,1,0,0
41905,1,1,3,2,1,1,0
41906,0,1,4,9,0,0,1
41907,1,2,5,4,1,0,0
41908,0,0,4,6,1,0,0
41909,1,5,3,11,1,1,1
41910,1,3,3,8,1,0,1
41911,1,2,3,8,1,0,1
41912,1,4,1,11,1,1,1
41913,1,2,3,2,1,0,1
41914,1,3,5,7,1,0,0
41915,1,0,3,9,1,0,1
41916,0,0,2,0,1,0,0
41917,1,2,5,10,0,0,0
41918,1,2,3,9,1,0,1
41919,1,2,5,2,1,0,0
41920,0,0,1,0,1,0,0
41921,1,2,1,0,0,3,0
41922,1,3,3,10,1,0,0
41923,1,4,4,4,0,0,0
41924,1,0,3,4,1,0,0
41925,1,3,3,0,1,0,1
41926,0,3,4,1,1,0,1
41927,1,2,3,3,1,0,0
41928,0,0,3,10,1,0,0
41929,1,5,4,1,1,2,1
41930,0,1,3,8,1,0,1
41931,1,2,3,2,1,0,1
41932,0,0,3,2,0,0,1
41933,1,5,1,3,1,0,0
41934,0,3,4,4,0,0,1
41935,0,0,3,2,1,1,1
41936,1,4,1,2,1,1,1
41937,0,0,2,10,1,0,2
41938,1,0,5,2,1,0,1
41939,1,3,6,5,1,0,0
41940,1,1,5,9,1,2,1
41941,1,0,2,8,1,1,2
41942,1,2,4,2,1,0,1
41943,1,1,2,10,1,2,1
41944,1,2,9,1,1,1,1
41945,1,1,2,10,1,0,1
41946,1,4,3,10,1,1,1
41947,1,0,5,2,0,3,0
41948,1,3,7,2,1,0,1
41949,0,3,3,9,1,0,1
41950,1,2,2,2,0,0,0
41951,1,5,3,9,1,1,1
41952,1,4,3,9,0,2,0
41953,1,0,5,0,0,0,1
41954,1,3,4,9,1,0,1
41955,1,5,4,4,0,0,2
41956,0,0,8,10,1,0,0
41957,1,2,3,7,0,0,0
41958,1,1,4,8,1,0,1
41959,0,6,4,4,1,2,0
41960,1,4,3,5,0,0,1
41961,1,3,3,9,1,0,1
41962,0,0,3,3,0,0,0
41963,1,2,2,9,1,1,1
41964,0,0,5,4,0,0,1
41965,1,2,3,7,1,0,1
41966,1,2,4,1,1,0,1
41967,1,2,3,6,1,0,1
41968,1,3,7,7,0,0,0
41969,1,2,4,4,0,0,0
41970,0,0,5,9,1,1,1
41971,0,0,2,0,1,0,0
41972,1,2,4,7,0,0,1
41973,0,0,3,2,1,0,1
41974,1,4,4,9,1,1,1
41975,1,3,4,2,0,0,0
41976,1,0,3,0,0,0,0
41977,1,3,3,3,1,0,0
41978,1,2,3,0,0,0,0
41979,1,4,2,9,1,0,1
41980,0,3,2,2,1,0,1
41981,1,5,3,5,1,0,1
41982,1,0,3,1,1,0,1
41983,0,3,1,5,0,0,0
41984,1,3,3,2,1,0,2
41985,1,0,3,0,1,0,0
41986,0,6,2,4,0,0,0
41987,1,2,5,2,1,0,1
41988,1,0,6,8,0,0,1
41989,1,0,2,5,1,0,1
41990,1,1,2,0,1,0,0
41991,1,4,2,9,1,1,1
41992,0,2,3,10,1,0,1
41993,1,2,5,10,1,0,1
41994,1,0,3,4,1,0,0
41995,0,0,2,4,1,0,2
41996,1,0,5,7,1,0,1
41997,1,0,7,5,1,0,1
41998,1,2,4,4,1,0,0
41999,0,0,2,5,1,1,0
42000,1,4,2,1,1,0,1
42001,1,0,2,0,0,0,0
42002,0,1,1,3,1,0,0
42003,1,2,2,2,1,0,0
42004,1,2,3,4,1,0,1
42005,1,0,6,2,0,0,2
42006,0,0,3,9,1,0,1
42007,0,0,1,5,0,0,0
42008,1,0,4,4,1,0,0
42009,1,3,2,5,0,0,1
42010,0,0,3,2,1,0,0
42011,1,2,2,2,0,0,1
42012,1,3,2,4,1,1,0
42013,1,0,3,1,1,0,1
42014,1,2,3,2,0,0,0
42015,1,2,3,8,1,0,1
42016,1,2,6,4,1,0,1
42017,0,1,4,9,1,1,0
42018,0,6,3,0,1,0,0
42019,1,5,2,2,1,0,0
42020,1,3,2,5,1,0,1
42021,1,5,4,2,1,0,1
42022,1,2,7,5,1,0,0
42023,1,5,6,5,1,0,0
42024,0,0,4,0,1,0,1
42025,1,5,3,2,1,0,1
42026,1,3,2,0,0,0,0
42027,1,4,4,5,1,0,0
42028,1,5,3,5,1,0,2
42029,0,3,5,2,1,0,1
42030,1,2,2,10,1,0,1
42031,1,2,5,2,1,0,1
42032,1,2,3,4,1,1,0
42033,1,1,5,9,1,0,1
42034,1,5,6,12,1,1,1
42035,1,3,6,4,1,0,1
42036,1,2,4,8,1,0,1
42037,1,1,3,9,5,2,1
42038,1,4,2,1,1,1,1
42039,1,1,5,2,1,0,0
42040,1,0,2,3,1,0,0
42041,1,1,1,9,1,0,0
42042,1,1,1,0,1,0,0
42043,1,0,3,4,1,3,0
42044,1,0,2,6,1,0,0
42045,1,2,3,2,0,0,2
42046,1,3,8,8,1,0,1
42047,1,1,2,4,0,0,0
42048,1,3,4,4,1,0,0
42049,0,0,3,10,1,0,0
42050,1,0,4,2,1,0,1
42051,1,2,4,2,1,0,1
42052,1,0,4,4,1,0,0
42053,1,0,4,7,1,0,1
42054,1,3,4,2,1,1,0
42055,0,0,2,4,1,0,1
42056,0,0,3,2,1,0,1
42057,1,4,2,9,1,1,1
42058,1,3,4,10,1,0,0
42059,1,0,5,1,1,0,1
42060,1,0,3,2,1,0,2
42061,1,2,2,5,0,0,1
42062,1,1,6,0,1,0,0
42063,1,4,2,9,1,1,1
42064,1,1,2,7,1,0,1
42065,0,1,3,5,1,0,1
42066,1,2,4,2,0,0,0
42067,1,4,3,11,1,1,1
42068,1,3,2,8,1,0,1
42069,1,1,1,1,0,0,1
42070,1,3,3,0,1,0,1
42071,0,2,3,1,1,0,1
42072,1,1,3,1,0,1,1
42073,1,2,6,7,1,0,2
42074,1,5,3,10,1,1,0
42075,1,4,5,9,1,1,1
42076,1,2,4,10,1,0,0
42077,0,3,2,0,1,0,0
42078,1,0,2,0,1,0,0
42079,1,4,4,8,1,0,1
42080,0,3,4,10,1,0,0
42081,1,0,4,2,1,0,1
42082,1,5,2,0,0,0,0
42083,1,0,3,4,1,3,1
42084,1,2,4,1,0,1,1
42085,1,2,2,2,1,0,1
42086,1,2,4,2,1,0,2
42087,0,0,5,8,0,0,1
42088,1,3,3,8,1,0,1
42089,1,3,4,8,1,0,0
42090,0,0,2,5,1,0,0
42091,1,2,8,7,0,0,0
42092,1,2,4,6,1,0,0
42093,0,0,2,2,0,0,1
42094,1,3,2,0,1,0,0
42095,1,3,4,2,1,0,1
42096,1,4,3,2,0,0,0
42097,1,5,5,5,1,0,0
42098,1,3,7,8,1,0,1
42099,1,0,4,2,0,0,0
42100,1,2,2,2,0,0,1
42101,1,0,3,8,1,0,0
42102,1,3,4,2,0,0,0
42103,1,4,5,10,1,0,1
42104,1,0,4,2,5,2,1
42105,1,2,5,2,1,0,0
42106,1,0,4,2,1,0,1
42107,1,2,4,6,1,0,1
42108,1,1,1,5,0,0,0
42109,1,2,4,10,0,1,2
42110,1,2,3,10,0,0,2
42111,1,2,6,2,1,0,1
42112,1,2,4,10,1,3,0
42113,1,3,3,1,1,0,2
42114,1,3,4,2,1,0,1
42115,1,2,3,2,1,0,1
42116,1,2,4,1,1,0,1
42117,1,3,3,8,0,0,1
42118,0,0,2,0,1,0,0
42119,0,0,2,2,1,2,0
42120,1,1,2,5,0,0,0
42121,0,0,2,0,1,0,0
42122,1,2,3,10,1,0,0
42123,1,4,3,1,1,0,1
42124,1,0,1,9,0,0,0
42125,0,3,3,6,1,0,1
42126,1,4,4,8,1,0,1
42127,1,4,3,1,1,0,1
42128,1,4,4,10,1,0,0
42129,1,1,4,10,1,0,1
42130,0,1,7,0,1,0,0
42131,1,2,5,4,1,0,0
42132,1,1,3,8,1,0,0
42133,0,0,3,0,1,0,0
42134,1,2,3,2,0,0,0
42135,1,2,2,9,1,4,1
42136,1,2,4,10,1,0,1
42137,1,4,5,1,1,1,1
42138,1,2,3,8,1,1,1
42139,1,2,5,1,1,0,1
42140,0,3,2,9,0,1,1
42141,1,3,2,2,1,0,1
42142,1,5,3,4,1,0,0
42143,1,3,4,2,1,0,1
42144,1,3,2,1,1,1,1
42145,1,4,4,9,1,1,1
42146,1,5,3,2,0,0,0
42147,1,2,4,4,1,0,0
42148,1,4,1,9,1,1,1
42149,1,0,2,5,1,0,1
42150,1,1,2,9,1,0,1
42151,1,0,1,2,0,0,1
42152,1,3,3,2,1,0,1
42153,0,0,2,0,1,0,0
42154,0,3,7,6,1,0,0
42155,1,0,7,4,1,0,0
42156,0,0,4,3,1,0,0
42157,0,5,4,2,0,0,1
42158,0,0,3,0,1,0,0
42159,1,3,4,5,0,0,1
42160,1,2,9,10,0,0,0
42161,0,0,5,0,1,0,1
42162,1,2,4,5,1,0,1
42163,1,0,5,6,1,0,0
42164,1,0,3,0,1,0,1
42165,1,4,2,9,0,1,2
42166,1,1,3,2,0,0,1
42167,1,2,2,9,1,0,1
42168,1,1,4,8,1,0,1
42169,1,0,2,10,0,0,0
42170,0,3,1,5,1,0,0
42171,1,2,2,1,1,0,0
42172,0,0,4,9,1,0,1
42173,1,3,4,2,0,0,0
42174,1,0,3,5,1,0,1
42175,1,3,1,5,0,0,1
42176,1,0,3,3,1,0,0
42177,1,0,2,0,0,0,0
42178,0,1,10,5,1,0,1
42179,1,2,2,1,1,0,1
42180,1,2,3,9,1,0,1
42181,1,2,2,10,0,0,0
42182,1,4,4,4,1,1,0
42183,0,3,2,2,0,0,1
42184,0,3,2,5,1,0,1
42185,0,3,3,9,1,0,1
42186,1,2,3,5,0,0,0
42187,1,2,3,1,1,0,1
42188,0,3,5,3,1,0,0
42189,0,0,3,8,0,0,2
42190,1,2,7,4,1,0,0
42191,1,0,4,7,0,0,1
42192,1,0,5,2,0,0,1
42193,0,3,3,2,1,0,1
42194,1,3,2,2,1,0,2
42195,1,5,2,2,0,0,2
42196,1,0,3,5,0,0,0
42197,1,2,4,1,1,0,1
42198,1,2,6,8,1,0,1
42199,1,5,2,0,1,0,0
42200,1,5,1,5,1,0,0
42201,1,1,1,0,1,0,0
42202,1,2,4,3,1,0,1
42203,1,2,3,5,0,0,1
42204,1,0,2,4,1,0,2
42205,1,5,2,8,1,0,1
42206,1,0,6,5,1,0,1
42207,1,0,6,2,0,0,0
42208,0,1,2,0,1,0,0
42209,1,5,7,4,1,0,1
42210,1,2,4,2,1,0,1
42211,0,3,2,0,1,0,0
42212,1,2,3,8,0,0,0
42213,1,2,6,0,1,0,1
42214,1,3,5,2,1,0,1
42215,1,5,4,0,1,0,0
42216,1,1,7,10,0,0,1
42217,0,3,3,2,1,0,0
42218,1,0,3,8,1,0,1
42219,1,2,5,9,1,0,1
42220,1,0,3,2,1,0,1
42221,0,3,2,0,1,0,0
42222,0,5,4,10,5,2,1
42223,0,0,2,11,0,1,1
42224,1,2,3,0,0,0,0
42225,1,0,3,9,1,0,1
42226,1,2,1,0,0,1,0
42227,1,3,5,4,1,0,0
42228,1,2,2,7,1,0,1
42229,1,1,3,4,0,0,1
42230,1,2,5,9,1,1,1
42231,1,4,4,9,1,0,1
42232,1,3,6,10,1,0,0
42233,1,2,3,10,3,2,0
42234,1,3,2,4,0,0,1
42235,1,5,2,12,1,1,1
42236,1,3,4,2,1,0,0
42237,0,0,2,0,1,0,0
42238,1,2,7,5,0,0,1
42239,0,5,2,9,1,1,1
42240,1,3,4,8,1,0,1
42241,1,2,3,7,1,0,1
42242,1,3,3,5,0,0,1
42243,1,4,3,5,1,0,1
42244,1,4,1,8,1,1,1
42245,1,2,6,10,1,0,0
42246,1,2,3,2,1,0,1
42247,1,2,6,2,1,0,1
42248,1,2,4,8,1,0,1
42249,0,5,1,1,0,0,1
42250,1,3,2,2,0,0,1
42251,1,4,3,9,1,0,1
42252,1,5,5,8,1,0,0
42253,1,2,4,2,1,0,0
